id,name,proposer,status,category,district,year,budget,image,detail,longitude,latitude,ObjectId,x,y
1055,Přechod pro chodce k zastávce Tylova,Adam Kolek,nevítězný,Doprava,Brno-Královo Pole,2019,640000,https://paro.damenavas.cz/images/year-category-icons/24/a2659221a1c0ec186bc3.svg,https://paro.damenavas.cz/project/1055,16.5891650557753,49.2328259465821,1,1846697.40669447,6314459.82088136
1064,Chodník do Údolí oddechu (nejen pro OZP),Rostislav Luža,nevítězný,Senioři,Brno-Bystrc,2019,1571000,https://paro.damenavas.cz/images/project/1064/a9778afda8f1ecdb6309.jpg?v=2025-09-16+15%3A10%3A53,https://paro.damenavas.cz/project/1064,16.5250684264168,49.2137654740025,2,1839562.20255272,6311211.06775759
1071,Brněnské cyklotrasy,Ondrej Šedo,nevítězný,Doprava,Brno,2019,740000,https://paro.damenavas.cz/images/project/1071/2572fdefbd755459741d.jpg?v=2025-09-16+15%3A10%3A52,https://paro.damenavas.cz/project/1071,16.6083100432967,49.1949744319926,3,1848828.61695659,6308009.46360876
1075,Rodinný areál s relax zónou a grilem ,Jiří Filip,nevítězný,Děti,Brno-Starý Lískovec,2019,2766020,https://paro.damenavas.cz/images/project/1075/6e5bcf38365bc001df02.jpg?v=2025-09-16+15%3A10%3A52,https://paro.damenavas.cz/project/1075,16.5600682183718,49.1687058810914,4,1843458.36157102,6303535.88473364
1079,Bílé střechy chladí Brno:pilotní projekt,Michal Polanský,nevítězný,Jiné,Brno-Řečkovice a Mokrá Hora,2019,2992100,https://paro.damenavas.cz/images/project/1079/99a4616d654d2e1cdf80.jpg?v=2025-09-16+15%3A10%3A52,https://paro.damenavas.cz/project/1079,16.5850859954945,49.2489419638118,5,1846243.3277811,6317207.68586952
1083,Brno na suchu ?,zdeněk herblich,nevítězný,Zdraví,Brno,2019,2999900,https://paro.damenavas.cz/images/year-category-icons/24/e5b9e227128705437f4e.svg,https://paro.damenavas.cz/project/1083,16.6083100432967,49.1949744319926,6,1848828.61695659,6308009.46360876
1085,Hřiště s mamutem a smyslovou stezkou,Tereza Mikulášková,nevítězný,Jiné,Brno-střed,2019,2987623,https://paro.damenavas.cz/images/project/1085/f3a40497cb4d2c4c5ef8.jpg?v=2025-09-16+15%3A10%3A53,https://paro.damenavas.cz/project/1085,16.5760268914494,49.1965663148483,7,1845234.87293176,6308280.6402971
1092,Konec zmoklých slepic u Anthroposu,Pavel Moravec,nevítězný,Doprava,Brno-Kohoutovice,2019,458000,https://paro.damenavas.cz/images/project/1092/956dfa126f5bf8175e59.jpg?v=2025-09-16+15%3A10%3A52,https://paro.damenavas.cz/project/1092,16.5654099262846,49.1931417926046,8,1844052.99777585,6307697.28493559
1111,Parkour pro Bohunice,Kateřina Fialová,nevítězný,Sport,Brno-Bohunice,2019,2155000,https://paro.damenavas.cz/images/project/1111/b65aeb9fcd681c6bd7c3.jpg?v=2025-09-16+15%3A10%3A52,https://paro.damenavas.cz/project/1111,16.5744455224289,49.1712319957399,9,1845058.83573764,6303965.98317602
1125,Rekonstrukce náměstí Rosického ,Martina Mikulincová,nevítězný,Jiné,Brno-Žabovřesky,2019,2500000,https://paro.damenavas.cz/images/project/1125/bda5086020a1aa666686.jpg?v=2025-09-16+15%3A10%3A52,https://paro.damenavas.cz/project/1125,16.5688379667587,49.2147630029269,10,1844434.60549584,6311381.06002813
1130,WC Královo Pole - hřbitov,Marie Tulková,nevítězný,Jiné,Brno-Královo Pole,2019,2840000,https://paro.damenavas.cz/images/project/1130/4a161deb7d4be2f46aaf.jpg?v=2025-09-16+15%3A10%3A52,https://paro.damenavas.cz/project/1130,16.5944829983346,49.2351255728989,11,1847289.39735224,6314851.86431919
1146,Ušetři vodu a zalej strom! ,Michal Polanský,nevítězný,Zeleň,Brno,2019,2992000,https://paro.damenavas.cz/images/project/1146/a12fe5d28dbd3215390e.jpg?v=2025-09-16+15%3A10%3A53,https://paro.damenavas.cz/project/1146,16.6083100432967,49.1949744319926,12,1848828.61695659,6308009.46360876
1161,Podzemní kontejnerové hnízdo,Vojtěch  Bartoň,nevítězný,Jiné,Brno-Nový Lískovec,2019,2920500,https://paro.damenavas.cz/images/project/1161/746755d01dd68fe11065.jpg?v=2025-09-16+15%3A10%3A53,https://paro.damenavas.cz/project/1161,16.5505690309676,49.1790290422078,13,1842400.91686624,6305293.65340791
1162,Parkoviště na ul. U Hřiště,Vladan  Krásný,nevítězný,Doprava,Brno-Starý Lískovec,2019,2072425,https://paro.damenavas.cz/images/project/1162/d82fb61c6eddec6b8f96.png?v=2025-09-16+15%3A10%3A52,https://paro.damenavas.cz/project/1162,16.5575419531385,49.1684646356959,14,1843177.13901164,6303494.81123401
1168, Řečkovicemi s Járou Cimrmanem,František Pokorný,nevítězný,Zábava,Brno-Řečkovice a Mokrá Hora,2019,509400,https://paro.damenavas.cz/images/project/1168/56b6cc6bda60c7b4e4f5.jpg?v=2025-09-16+15%3A10%3A52,https://paro.damenavas.cz/project/1168,16.585425537097,49.2385806352663,15,1846281.12537939,6315440.92238737
1173,Basket na Mlýňáku,Martin Špaček,nevítězný,Děti,Brno-Maloměřice a Obřany,2019,301600,https://paro.damenavas.cz/images/project/1173/92428c59d31750e954d0.jpg?v=2025-09-16+15%3A10%3A52,https://paro.damenavas.cz/project/1173,16.6586161618397,49.2273525192688,16,1854428.66845659,6313526.77691935
1182,Audio-dotyková kniha pro nevidomé,Antonín Brzobohatý,nevítězný,Jiné,Brno,2019,2267000,https://paro.damenavas.cz/images/project/1182/147cdd203b05b74a107d.jpg?v=2025-09-16+15%3A10%3A52,https://paro.damenavas.cz/project/1182,16.6083100432967,49.1949744319926,17,1848828.61695659,6308009.46360876
1188,KLUZIŠTĚ V KOMÍNĚ,Eva Beranová,nevítězný,Sport,Brno-Komín,2019,2999700,https://paro.damenavas.cz/images/project/1188/be8f7e675aeac250c0a7.jpg?v=2025-09-16+15%3A10%3A52,https://paro.damenavas.cz/project/1188,16.560038402134,49.2212064020396,18,1843455.04244261,6312479.18407135
1191,Dobíjecí stanice pro elektromobily,Ing. Jiří Zukal,nevítězný,Doprava,Brno,2019,590000,https://paro.damenavas.cz/images/project/1191/af98260626e516d4c6e1.jpg?v=2025-09-16+15%3A10%3A52,https://paro.damenavas.cz/project/1191,16.6083100432967,49.1949744319926,19,1848828.61695659,6308009.46360876
1193,HŘIŠTĚ PRO PARKOUR V KOMÍNĚ,Tomáš  Němec,nevítězný,Sport,Brno-Komín,2019,3000000,https://paro.damenavas.cz/images/project/1193/62a7da08a1749a7d60d1.jpg?v=2025-09-16+15%3A10%3A52,https://paro.damenavas.cz/project/1193,16.5597590370244,49.2237105744657,20,1843423.94366087,6312905.99930331
1194,Bez přestupu ke hrobu či na pohřeb,Jiří  Haičman,nevítězný,Senioři,Brno,2019,2970000,https://paro.damenavas.cz/images/project/1194/c5b851d7bd5b291441cf.jpg?v=2025-09-16+15%3A10%3A53,https://paro.damenavas.cz/project/1194,16.6083100432967,49.1949744319926,21,1848828.61695659,6308009.46360876
1197,Revitalizace nevyužité proluky - Slatina,Alžbeta  Vlčková,nevítězný,Zdraví,Brno-Slatina,2019,2589052,https://paro.damenavas.cz/images/project/1197/6f4c9300d11d3029b7b2.jpg?v=2025-09-16+15%3A10%3A53,https://paro.damenavas.cz/project/1197,16.6845157875865,49.1734336016292,22,1857311.80160646,6304340.84837798
1211,Kamery při ulici Slívova,Jiří Kyjovský,nevítězný,Jiné,Brno-Židenice,2019,2890000,https://paro.damenavas.cz/images/project/1211/8ed4d35f230d8735007f.jpg?v=2025-09-16+15%3A10%3A53,https://paro.damenavas.cz/project/1211,16.6404180885867,49.2068663758904,23,1852402.86820865,6310035.46306011
1214,Houpačka a kolotoč pro vozíčkáře ,Jarmila Vokálová,nevítězný,Děti,Brno-střed,2019,1899000,https://paro.damenavas.cz/images/project/1214/710ec8a3c0d4a80b0dcc.jpg?v=2025-09-16+15%3A10%3A53,https://paro.damenavas.cz/project/1214,16.6080026299564,49.2069627432623,24,1848794.39586009,6310051.88290795
1222,Revitalizace lokality Lesíček,Vojtěch Šenkýř,nevítězný,Zeleň,Brno-Tuřany,2019,2966000,https://paro.damenavas.cz/images/project/1222/45c2842d63d541a0289f.png?v=2025-09-16+15%3A10%3A53,https://paro.damenavas.cz/project/1222,16.656232576123,49.1473850372875,25,1854163.32890835,6299906.65351013
1224,Studie Multifunkční haly akčních sportů,Alexandr Rovný,nevítězný,Sport,Brno,2019,1947000,https://paro.damenavas.cz/images/project/1224/6794ced959a16a413ef3.jpg?v=2025-09-16+15%3A10%3A53,https://paro.damenavas.cz/project/1224,16.6083100432967,49.1949744319926,26,1848828.61695659,6308009.46360876
1228,Dva záchody na Lesné v Čertově rokli ,Zuzana Roznosová,nevítězný,Jiné,Brno-sever,2019,2990000,https://paro.damenavas.cz/images/project/1228/e524b83ca9f777cfb62d.jpg?v=2025-09-16+15%3A10%3A53,https://paro.damenavas.cz/project/1228,16.6239827021505,49.2269182341385,27,1850573.28935959,6313452.74964731
1236,Zdravá učebna,Jan Caha,nevítězný,Zdraví,Brno,2019,1240000,https://paro.damenavas.cz/images/project/1236/104ade1cb93e68ea200f.jpg?v=2025-09-16+15%3A10%3A53,https://paro.damenavas.cz/project/1236,16.6083100432967,49.1949744319926,28,1848828.61695659,6308009.46360876
1239,Kaple sv. Dobroslavy v Černovicích,Robert Keprt,nevítězný,Senioři,Brno-Černovice,2019,1476000,https://paro.damenavas.cz/images/project/1239/2724c0e75eb73b3291ee.jpg?v=2025-09-16+15%3A10%3A53,https://paro.damenavas.cz/project/1239,16.6466002551286,49.1776508445526,29,1853091.0638401,6305058.96061084
1243,HRADY celého světa v Brně,Robert Keprt,nevítězný,Zábava,Brno,2019,3000000,https://paro.damenavas.cz/images/project/1243/0716744901600ed3f353.jpg?v=2025-09-16+15%3A10%3A53,https://paro.damenavas.cz/project/1243,16.6083100432967,49.1949744319926,30,1848828.61695659,6308009.46360876
1246,Multifunkční a Bezpečný Obřanský Park,Vašek Špok,nevítězný,Zábava,Brno-Maloměřice a Obřany,2019,1550000,https://paro.damenavas.cz/images/project/1246/38c3df3af6930ae76c27.png?v=2025-09-16+15%3A10%3A53,https://paro.damenavas.cz/project/1246,16.6444278114617,49.2356340136135,31,1852849.22851731,6314938.546451
1251,Parkourové hřiště a sociální zázemí,Matěj Shorný,nevítězný,Sport,Brno-Bystrc,2019,2980000,https://paro.damenavas.cz/images/project/1251/a1effb10cf1fc4cd37c7.jpg?v=2025-09-16+15%3A10%3A53,https://paro.damenavas.cz/project/1251,16.5164316179865,49.2146670585591,32,1838600.75743618,6311364.70967552
1253,BRNO DO SLUCHÁTEK: hudba od nás na CD,Robert Keprt,nevítězný,Zábava,Brno,2019,2550000,https://paro.damenavas.cz/images/project/1253/f38b92fd3516eb226ef6.jpg?v=2025-09-16+15%3A10%3A53,https://paro.damenavas.cz/project/1253,16.6083100432967,49.1949744319926,33,1848828.61695659,6308009.46360876
1066,Obnovení stezky podél části Pisárecké,Tereza Gimunová,jiný,Doprava,Brno-Kohoutovice,2019,1175000,https://paro.damenavas.cz/images/project/1066/bb296034edd09af35db6.jpg?v=2025-09-16+15%3A10%3A51,https://paro.damenavas.cz/project/1066,16.5628019384196,49.1906400529563,34,1843762.67789471,6307271.14788142
1068,Propojení Kampusu a Červeného kopce,Tereza Gimunová,jiný,Doprava,Brno-Bohunice,2019,770000,https://paro.damenavas.cz/images/project/1068/f7f82b57e34d13872964.png?v=2025-09-16+15%3A10%3A52,https://paro.damenavas.cz/project/1068,16.5759328449855,49.1774442431827,35,1845224.40372728,6305023.77909902
1074,Přechod na cyklostezce podél Svitavy,Jan Jakubek,jiný,Sport,Brno-střed,2019,223000,https://paro.damenavas.cz/images/project/1074/a7aa8e1a637f603d9a53.png?v=2025-09-16+15%3A10%3A52,https://paro.damenavas.cz/project/1074,16.6280954383379,49.1912718151382,36,1851031.11705773,6307378.75787482
1160,Přestupní uzel Anthropos - chodník,Michal Koutník,jiný,Doprava,Brno-Kohoutovice,2019,117000,https://paro.damenavas.cz/images/project/1160/907c6554b093356387c6.jpg?v=2025-09-16+15%3A10%3A52,https://paro.damenavas.cz/project/1160,16.5654094091371,49.1932697500476,37,1844052.94020725,6307719.08131123
1198,Lepší vzduch pro Brno,Jana Konečná,jiný,Zdraví,Brno,2019,280500,https://paro.damenavas.cz/images/project/1198/589224d7ed2d32935b33.jpg?v=2025-09-16+15%3A10%3A52,https://paro.damenavas.cz/project/1198,16.6083100432967,49.1949744319926,38,1848828.61695659,6308009.46360876
1200,Cyklostezka Svitava-podjezd Křenová (PD),Ondřej Machát,jiný,Doprava,Brno-střed,2019,330000,https://paro.damenavas.cz/images/project/1200/4d6fbc2b31d7668ca553.jpg?v=2025-09-16+15%3A10%3A53,https://paro.damenavas.cz/project/1200,16.6281309129718,49.1912449273431,39,1851035.06607592,6307374.17796608
1217,Cyklostezka Svitava - přechod Cejl,Ondřej Machát,jiný,Doprava,Brno-sever,2019,2350000,https://paro.damenavas.cz/images/project/1217/6414737e0fd5e432c0ce.jpg?v=2025-09-16+15%3A10%3A53,https://paro.damenavas.cz/project/1217,16.6280890153136,49.2029473280564,40,1851030.40204993,6309367.73128473
726,Odpadkové koše pro prázdné spreje,Ondřej Vítek,neproveditelný,Jiné,Brno-střed,2018,52500,https://paro.damenavas.cz/images/project/726/79aa96382fc8582e7326.jpg?v=2025-09-16+15%3A10%3A48,https://paro.damenavas.cz/project/726,16.6281705977387,49.1913811429004,41,1851039.48376396,6307397.38014791
731,Osvětlení: Mariánský sloup (nám.Svobody),Barbara Breindl,neproveditelný,Kultura,Brno-střed,2018,85000,https://paro.damenavas.cz/images/project/731/1a2edd5e01943cd052ae.jpg?v=2025-09-16+15%3A10%3A49,https://paro.damenavas.cz/project/731,16.6078881769674,49.1952421594238,42,1848781.65501164,6308055.07027268
747,Průchod přes sady ve Starém Lískovci,Vojtěch Říha,neproveditelný,Zdraví,Brno-Starý Lískovec,2018,2034550,https://paro.damenavas.cz/images/project/747/ab487bb2614fea047986.png?v=2025-09-16+15%3A10%3A49,https://paro.damenavas.cz/project/747,16.5650369805302,49.1586020728717,43,1844011.48164437,6301815.82107722
751,Rozhledna na Kraví hoře s tobogánem,Miloslav Novák,neproveditelný,Zábava,Brno-střed,2018,2230000,https://paro.damenavas.cz/images/project/751/84fad112130eb16e90fe.jpg?v=2025-09-16+15%3A10%3A49,https://paro.damenavas.cz/project/751,16.5884277563813,49.2010028935397,44,1846615.33090138,6309036.45598694
759,Psí výběh Brno - Vinohrady,David Bambušek,neproveditelný,Zvířata,Brno-Vinohrady,2018,504400,https://paro.damenavas.cz/images/project/759/0fa97ad669835b02e771.jpg?v=2025-09-16+15%3A10%3A49,https://paro.damenavas.cz/project/759,16.6552698931771,49.2078635892977,45,1854056.16353302,6310205.3778482
764,Vyhlídka nad minizoo Špilberk 2,Miloslav Novák,neproveditelný,Zvířata,Brno-střed,2018,840000,https://paro.damenavas.cz/images/project/764/15db1a448785e96c8d25.jpg?v=2025-09-16+15%3A10%3A49,https://paro.damenavas.cz/project/764,16.602617287737,49.1936782459438,46,1848194.90230649,6307788.66521404
792,Tiché noční rozjezdy,Martin Nádeníček,neproveditelný,Doprava,Brno,2018,1071000,https://paro.damenavas.cz/images/project/792/a2f15bd10e414f68095d.jpg?v=2025-09-16+15%3A10%3A49,https://paro.damenavas.cz/project/792,16.6083100432967,49.1949744319926,47,1848828.61695659,6308009.46360876
795,Cyklostezka Ponávka 1,Radka Slatkovská,neproveditelný,Doprava,Brno-Řečkovice a Mokrá Hora,2018,2036957,https://paro.damenavas.cz/images/project/795/f57a3bc00f0a0b84f91a.jpg?v=2025-09-16+15%3A10%3A50,https://paro.damenavas.cz/project/795,16.5901623938896,49.2480356689515,48,1846808.4298655,6317053.13407013
802,Sport Žabovřeské louky: 01 - Lukostřelba,Vít Zenkl,neproveditelný,Sport,Brno-Žabovřesky,2018,2999520,https://paro.damenavas.cz/images/project/802/bc67d544869842146e88.jpg?v=2025-09-16+15%3A10%3A49,https://paro.damenavas.cz/project/802,16.5657654195963,49.2107383905009,49,1844092.57111028,6310695.23324064
803,Trenažery pro výcvik záchranářských psů,René Matýšek,neproveditelný,Zvířata,Brno,2018,95000,https://paro.damenavas.cz/images/project/803/1d2843f5e91caf051dee.jpg?v=2025-09-16+15%3A10%3A49,https://paro.damenavas.cz/project/803,16.6083100432967,49.1949744319926,50,1848828.61695659,6308009.46360876
823,Plovárna na Svratce,Ivo Bartoš,neproveditelný,Jiné,Brno-Žabovřesky,2018,138000,https://paro.damenavas.cz/images/project/823/49247b711ab1f0af3e2f.jpg?v=2025-09-16+15%3A10%3A49,https://paro.damenavas.cz/project/823,16.5606434646025,49.2074959040657,51,1843522.3976885,6310142.72771178
840,Odhlučnění parku na Božetěchově,Tereza Gregorová,neproveditelný,Zdraví,Brno-Královo Pole,2018,2999808,https://paro.damenavas.cz/images/project/840/37864249a8d79f595695.jpg?v=2025-09-16+15%3A10%3A49,https://paro.damenavas.cz/project/840,16.5981704353698,49.2279555975059,52,1847699.88096533,6313629.57736606
845,Lanovka na Špilberk (PD),Antonín Škaryd,neproveditelný,Doprava,Brno-střed,2018,2900000,https://paro.damenavas.cz/images/project/845/3a79960f27b56f71bf0a.jpg?v=2025-09-16+15%3A10%3A49,https://paro.damenavas.cz/project/845,16.6039909890858,49.1946377221005,53,1848347.82204113,6307952.10631444
847,Turbošalina na staréch glajzách,David Žák,neproveditelný,Doprava,Brno,2018,2720000,https://paro.damenavas.cz/images/project/847/57b9946cb6ac204ee56a.png?v=2025-09-16+15%3A10%3A49,https://paro.damenavas.cz/project/847,16.6083100432967,49.1949744319926,54,1848828.61695659,6308009.46360876
848,Veřejná dílna,Jiří Protivínský,neproveditelný,Zábava,Brno-Tuřany,2018,2543000,https://paro.damenavas.cz/images/project/848/9fbf79d22e2f899731ec.jpg?v=2025-09-16+15%3A10%3A50,https://paro.damenavas.cz/project/848,16.6560941921436,49.1516461658274,55,1854147.92407423,6300631.85734953
850,Městský ovocný sad v Brně,Ivo  Bartoš,neproveditelný,Zeleň,Brno-Žebětín,2018,414700,https://paro.damenavas.cz/images/project/850/36ae433099a812fec8f7.jpg?v=2025-09-16+15%3A10%3A49,https://paro.damenavas.cz/project/850,16.4924632679491,49.216358606729,56,1835932.61291486,6311652.97938943
854,kroužky pro děti v Maloměřicích (CVČ),Vít Zenkl,neproveditelný,Děti,Brno-Maloměřice a Obřany,2018,2925000,https://paro.damenavas.cz/images/project/854/ccd0f4698aaf83a307ef.jpg?v=2025-09-16+15%3A10%3A49,https://paro.damenavas.cz/project/854,16.6449680630786,49.2260520992562,57,1852909.36905221,6313305.11217522
865,Přírodní amfiteátr v Komíně ,Michal Sedláček,neproveditelný,Jiné,Brno-Komín,2018,374100,https://paro.damenavas.cz/images/project/865/db17fb696c26eef16e18.jpg?v=2025-09-16+15%3A10%3A50,https://paro.damenavas.cz/project/865,16.5612033105133,49.2251605141029,58,1843584.71945022,6313153.13926706
867,NECHCEME BILBOARDY,Vít Zenkl,neproveditelný,Kultura,Brno,2018,275000,https://paro.damenavas.cz/images/project/867/688d9e8da8b983bf2236.jpg?v=2025-09-16+15%3A10%3A50,https://paro.damenavas.cz/project/867,16.6083100432967,49.1949744319926,59,1848828.61695659,6308009.46360876
890,KAŠNA s využitím spodní vody,Jaroslav Cvetler,neproveditelný,Jiné,Brno-střed,2018,833000,https://paro.damenavas.cz/images/project/890/a6198171e3e9027cbebe.png?v=2025-09-16+15%3A10%3A50,https://paro.damenavas.cz/project/890,16.6129817274427,49.1951861884179,60,1849348.66645688,6308045.53573858
891,Bílé střechy chladí Brno-pilotní projekt,Michal Polanský,neproveditelný,Jiné,Brno-střed,2018,2974500,https://paro.damenavas.cz/images/project/891/725029759c30175b4ac8.jpg?v=2025-09-16+15%3A10%3A50,https://paro.damenavas.cz/project/891,16.6051791702733,49.193926134156,61,1848480.0897659,6307830.89120421
892,Public Art zeď v Komíně,Michal Sedláček,neproveditelný,Kultura,Brno-Komín,2018,145500,https://paro.damenavas.cz/images/project/892/bc4318a03fb1dc90fbff.jpg?v=2025-09-16+15%3A10%3A50,https://paro.damenavas.cz/project/892,16.5534952317907,49.2179677736937,62,1842726.66005182,6311927.21904601
893,Vraťme pramen na povrch!,Šimon Talanda,neproveditelný,Jiné,Brno-Žabovřesky,2018,89500,https://paro.damenavas.cz/images/project/893/93d4656981b1513af6ba.jpg?v=2025-09-16+15%3A10%3A50,https://paro.damenavas.cz/project/893,16.574169191779,49.2115056058071,63,1845028.0747504,6310825.96867987
896,Hřiště na Červeném kopci,Martina Pacasová,neproveditelný,Zábava,Brno-střed,2018,1262000,https://paro.damenavas.cz/images/project/896/a3af106340f8a59403be.jpg?v=2025-09-16+15%3A10%3A50,https://paro.damenavas.cz/project/896,16.5876434155465,49.1807059128873,64,1846528.01847903,6305579.21594332
912,Prodloužení zóny 101 k hradu Veveří,Tomáš Vokoun,neproveditelný,Doprava,Brno,2018,3000000,https://paro.damenavas.cz/images/project/912/e40a39f346b140cedc98.jpg?v=2025-09-16+15%3A10%3A50,https://paro.damenavas.cz/project/912,16.6083100432967,49.1949744319926,65,1848828.61695659,6308009.46360876
914,Parkoviště a veřejné toalety Rakovec,Pavel Trčala,neproveditelný,Doprava,Brno-Bystrc,2018,2988307,https://paro.damenavas.cz/images/project/914/f24652da73436a6088e5.jpg?v=2025-09-16+15%3A10%3A50,https://paro.damenavas.cz/project/914,16.5093164288342,49.2280562380544,66,1837808.69820285,6313646.73263113
915,Basketbal v Lužánkách,Petr Bednárik,neproveditelný,Sport,Brno-střed,2018,79940,https://paro.damenavas.cz/images/project/915/97a88f84cf658529c2a5.jpg?v=2025-09-16+15%3A10%3A50,https://paro.damenavas.cz/project/915,16.6119823577619,49.2051074695576,67,1849237.4171329,6309735.77207601
920,zpevněná cesta Lesná - Obřany (pro kola),Kamila Zenklová,neproveditelný,Doprava,Brno-Maloměřice a Obřany,2018,3000000,https://paro.damenavas.cz/images/project/920/2de24c24bf3e74559d28.jpg?v=2025-09-16+15%3A10%3A50,https://paro.damenavas.cz/project/920,16.6351110134696,49.2317955092339,68,1851812.08730902,6314284.15643484
925,Obousměrná Ondráčkova+Podhorní pro cyklo,Lukáš Janků,neproveditelný,Doprava,Brno-Líšeň,2018,16200,https://paro.damenavas.cz/images/project/925/dc9c8682948abf9d6de0.png?v=2025-09-16+15%3A10%3A50,https://paro.damenavas.cz/project/925,16.7041870455042,49.2061832342206,69,1859501.59602113,6309919.06480593
942,Hřiště s umělou trávou pro Medlánky ,Jaroslav Petrák,neproveditelný,Sport,Brno-Medlánky,2018,2955000,https://paro.damenavas.cz/images/project/942/8152620070050c01bef9.png?v=2025-09-16+15%3A10%3A51,https://paro.damenavas.cz/project/942,16.5706215530072,49.2439633356442,70,1844633.1534088,6316358.70807578
951,Pěší zóna před Hlavákem,František Sysel,neproveditelný,Doprava,Brno-střed,2018,274000,https://paro.damenavas.cz/images/project/951/40a22a980a1ac23add89.jpg?v=2025-09-16+15%3A10%3A50,https://paro.damenavas.cz/project/951,16.6123358418102,49.1912580767596,71,1849276.76679716,6307376.41775996
952,Umění v ulicích - nástěnná malba,Katarína Dohnalová,neproveditelný,Kultura,Brno-střed,2018,395000,https://paro.damenavas.cz/images/project/952/7c04a1e9d78bc1c96380.jpg?v=2025-09-16+15%3A10%3A50,https://paro.damenavas.cz/project/952,16.6151282021971,49.1910880525634,72,1849587.61093354,6307347.45688916
954,Tree Office ,Patricie Štefíková,neproveditelný,Jiné,Brno-střed,2018,1871400,https://paro.damenavas.cz/images/project/954/65fceadd7fb66d39c87d.jpg?v=2025-09-16+15%3A10%3A50,https://paro.damenavas.cz/project/954,16.6087767838648,49.2052770563873,73,1848880.57427897,6309764.66663745
956,Náměstíčko Pod platany na Bratislavské,Petr Kačírek,neproveditelný,Jiné,Brno-sever,2018,830000,https://paro.damenavas.cz/images/project/956/46bfeb0dbb7cde4256a5.jpg?v=2025-09-16+15%3A10%3A51,https://paro.damenavas.cz/project/956,16.6226536175139,49.2004101218512,74,1850425.33633461,6308935.46745859
958,NFC šalinkarty v mobilu,Patrik Horvath,neproveditelný,Doprava,Brno,2018,2600000,https://paro.damenavas.cz/images/project/958/40fb3eb5dd8c33dee176.jpg?v=2025-09-16+15%3A10%3A50,https://paro.damenavas.cz/project/958,16.6083100432967,49.1949744319926,75,1848828.61695659,6308009.46360876
968,Kavárna na nábřeží Svitavy u cyklostezky,Erik Měkyna,neproveditelný,Zábava,Brno-sever,2018,2299200,https://paro.damenavas.cz/images/project/968/57cd2e4372646eff9def.jpg?v=2025-09-16+15%3A10%3A51,https://paro.damenavas.cz/project/968,16.6291002320867,49.2043195126492,76,1851142.97018619,6309601.51961729
972,Nájezdy pro kočárky na schody do Tyršáku,Sandra Podskalská,neproveditelný,Děti,Brno-střed,2018,31000,https://paro.damenavas.cz/images/project/972/4a9024feac503956fcfe.jpg?v=2025-09-16+15%3A10%3A51,https://paro.damenavas.cz/project/972,16.6034826133918,49.2034196833441,77,1848291.22991775,6309448.20890481
988,Komínské sakury,Ivana  Paukertová,neproveditelný,Zeleň,Brno-Komín,2018,1890284,https://paro.damenavas.cz/images/project/988/d8e171741344a22d0ef7.jpg?v=2025-09-16+15%3A10%3A51,https://paro.damenavas.cz/project/988,16.5590000821245,49.2245068800285,78,1843339.45718787,6313041.7274545
997,Relaxační zóna nad ulicí Petra Křivky (PD),Martina Fabšičová,neproveditelný,Jiné,Brno-Nový Lískovec,2018,583000,https://paro.damenavas.cz/images/project/997/84317c595e7cff72125c.jpg?v=2025-09-16+15%3A10%3A51,https://paro.damenavas.cz/project/997,16.5516598044173,49.1805634424869,79,1842522.34121123,6305554.9535837
999,Obnova hřbitovní kaple v Černovicích,Robert Keprt,neproveditelný,Kultura,Brno-Černovice,2018,575000,https://paro.damenavas.cz/images/project/999/9b7dea3d77f891c299a1.jpg?v=2025-09-16+15%3A10%3A51,https://paro.damenavas.cz/project/999,16.6466058805962,49.1776375841479,80,1853091.69006428,6305056.70253291
1003,Park #1 Bohuslav,Sandra  Šuránková,neproveditelný,Zeleň,Brno-Židenice,2018,2614200,https://paro.damenavas.cz/images/project/1003/e33b4446762fdae3e82d.jpg?v=2025-09-16+15%3A10%3A51,https://paro.damenavas.cz/project/1003,16.6345902526584,49.2014211184725,81,1851754.11648069,6309107.7082971
740,Multifunkční hřiště v Tuřanech,Antonín  Tůma,dokončený,Sport,Brno-Tuřany,2018,3000000,https://paro.damenavas.cz/images/project/740/21061c868973505fdacc.jpg?v=2025-10-06+08%3A19%3A55,https://paro.damenavas.cz/project/740,16.6671465411209,49.150333958395,82,1855378.26593444,6300408.52538946
772,Za zdravější a lepší vodu v Brně (PD),Zdeněk  Herblich,dokončený,Zdraví,Brno,2018,2950000,https://paro.damenavas.cz/images/project/772/843c4134a86e7025168f.jpg?v=2025-09-16+15%3A10%3A49,https://paro.damenavas.cz/project/772,16.6083100432967,49.1949744319926,83,1848828.61695659,6308009.46360876
800,Veřejný přístup k řece Svratce,Tomáš Němec,dokončený,Jiné,Brno-Komín,2018,498000,https://paro.damenavas.cz/images/project/800/3f99c6279616b011ac17.jpg?v=2025-09-16+15%3A11%3A02,https://paro.damenavas.cz/project/800,16.5522584080237,49.2172903454638,84,1842588.97745987,6311811.76835615
830,Zámecké hřiště v Zámeckém parku ,Kateřina Richterová,dokončený,Děti,Brno-Medlánky,2018,2990000,https://paro.damenavas.cz/images/project/830/78993182ef7821d383f8.jpg?v=2025-09-16+15%3A10%3A41,https://paro.damenavas.cz/project/830,16.5729732072971,49.2401568254306,85,1844894.93836688,6315709.66278215
